subject,title,location,alternate_title,description,internal_notes,pre,format,access_restrictions,eres_display,record_status,Exceed
"	Emergency Medicine	","	Rosen & Barkin's 5 Minute Emergency Medicine Consult, 6th ed.,	 Lippincott Williams & Wilkins,	2020", http://ovidsp.ovid.com/ovidweb.cgi?T=JS&NEWS=n&CSC=Y&PAGE=booktext&D=books&AN=02148894$&XPATH=/PG(0)&EPUB=Y ,,,,,4,1,N,Active,
"	Emergency Medicine	","	Rosen & Barkin's 5 Minute Emergency Medicine Consult, 5th ed.,	 Lippincott Williams & Wilkins,	2015", https://www.r2library.com/Resource/Title/1451190670 ,,,,,4,1,N,Active,
"	Emergency Medicine	","Rosen & Barkin's 5-Minute Emergency Medicine Consult, 4th ed., 	 Lippincott Williams & Wilkins, 2011","	http://ovidsp.ovid.com/ovidweb.cgi?T=JS&NEWS=n&CSC=Y&PAGE=booktext&D=books&AN=01437573$&XPATH=/PG(0)	",,,,,4,1,N,Active,
"	Emergency Medicine	","	Rosen’s Emergency Medicine: Concepts and Clinical Practice, 10th ed.,	 Elsevier,	2023", https://www.clinicalkey.com/dura/browse/bookChapter/3-s2.0-C20181032357 ,,,,,4,1,N,Active,
"	Emergency Medicine	","	Spinal Cord Medicine, 3rd ed.,	 Springer Publishing Company,	2019","	https://www.r2library.com/Resource/Title/0826137741	",,,,,4,1,N,Active,
"	Emergency Medicine	","	Spinal Cord Medicine : Principles and Practice,	 Demos Medical Publishing, 2003","	https://www.ncbi.nlm.nih.gov/books/NBK5228	",,,,,4,1,N,Active,
"	Emergency Medicine	","	Textbook of Adult Emergency Medicine, 5th ed.,	 Elsevier,	2020","	https://www.clinicalkey.com/dura/browse/bookChapter/3-s2.0-C20170027489	",,,,,4,1,N,Active,
"	Emergency Medicine	","	Tintinalli's Emergency Medicine : A Comprehensive Study Guide, 8th ed., 	 McGraw-Hill, 2016","	http://accessmedicine.mhmedical.com/book.aspx?bookID=1658	",,,,,4,1,N,Active,
"	Emergency Medicine	","	Tintinalli's Emergency Medicine: A Comprehensive Study Guide, 7th ed., 	 McGraw-Hill, 2011","	http://www.accessmedicine.com/resourceTOC.aspx?resourceID=40	",,,,,4,1,N,Active,
"	Emergency Medicine	","	Total Burn Care, 5th ed.,	 Elsevier,	2018"," https://www.clinicalkey.com/dura/browse/bookChapter/3-s2.0-C20130143826	",,,,,4,1,N,Active,
"	Emergency Medicine	","	Urgent Care Medicine Secrets, 1st ed.,	 Elsevier,	2018"," https://www.clinicalkey.com/dura/browse/bookChapter/3-s2.0-C20150022304	",,,,,4,1,N,Active,
"	Endocrinology & Metabolism	","	Accelerating Progress in Obesity Prevention : Solving the Weight of the Nation	 National Academies Press, 2012"," https://ebookcentral.proquest.com/lib/miami/detail.action?docID=3378977	",,,,,4,1,N,Active,
"	Endocrinology & Metabolism	","	Adrenal Disorders, 1st ed.,	 Elsevier,	2023", https://www.clinicalkey.com/dura/browse/bookChapter/3-s2.0-C20190017281 ,,,,,4,1,N,Active,
"	Endocrinology & Metabolism	","	Adrenaline,  Harvard University Press	2013","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10682510	",,,,,4,1,N,Active,
"	Endocrinology & Metabolism	","	Anabolic Steroid Abuse in Public Safety Personnel: A Forensic Manual, Academic Press, 2015",http://site.ebrary.com/lib/univmiami/docDetail.action?docID=11006362,,,,,4,1,N,Active,
"	Endocrinology & Metabolism	","	Atlas of Endocrine Surgical Techniques,	 Elsevier,	2009","	https://www.clinicalkey.com/dura/browse/bookChapter/3-s2.0-B9781416048442X00015	",,,,,4,1,N,Active,
"	Endocrinology & Metabolism	","	Clinical Approach to Endocrine & Metabolic Diseases, Volume 2,	 Endocrine Society,	2012","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10726085&p00	",,,,,4,1,N,Active,
"	Endocrinology & Metabolism	","	Current State of Obesity Solutions in the United States, 	 National Academies Press, 2014", http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10889061 ,,,,,4,1,N,Active,
"	Endocrinology & Metabolism	","	Current State of Obesity Solutions in the United States, 	 National Academies Press, 2014", http://www.nap.edu/catalog.php?record_id=18742 ,,,,,4,1,N,Active,
"	Endocrinology & Metabolism	","	Current State of Obesity Solutions in the United States, 	 National Academies Press, 2014", https://www.ncbi.nlm.nih.gov/books/NBK223178 ,,,,,4,1,N,Active,
"	Endocrinology & Metabolism	","	Diabetes in Cardiovascular Disease: A Companion to Braunwald's Heart Disease,	 Elsevier,	2014","	https://www.clinicalkey.com/dura/browse/bookChapter/3-s2.0-C20110050603	",,,,,4,1,N,Active,
"	Endocrinology & Metabolism	","	Diabetes: Chronic Complications, 	 Wiley-Blackwell, 2012","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10546604	",,,,,4,1,N,Active,
"	Endocrinology & Metabolism	","	Diabetes in Old Age, 2nd ed., 	 Wiley, 2001","	http://ibisweb.miami.edu/search/crc660.75+internet/crc++660.75+internet/1%2C1%2C1%2CE/l856&FF=crc++660.75+internet&1%2C0%2C%2C1%2C0	",,,,,4,1,N,Active,
"	Endocrinology & Metabolism	","	Diabetes Secrets, 1st ed.,	 Elsevier,	2022","	https://www.clinicalkey.com/dura/browse/bookChapter/3-s2.0-C20190041957	",,,,,4,1,N,Active,
"	Endocrinology & Metabolism	","	Diabetic Eye Disease: A Comprehensive Review, 	 Slack, 2012","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10806017	",,,,,4,1,N,Active,
"	Endocrinology & Metabolism	","	Dioxins and Health: Including Other Persistent Organic Pollutants and Endocrine Disruptors,	3rd ed., John Wiley & Sons, 2012","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10542570	",,,,,4,1,N,Active,
"	Endocrinology & Metabolism	","	Dubois' Lupus Erythematosus and Related Syndromes, 9th ed.,	 Elsevier,	2019","	https://www.clinicalkey.com/dura/browse/bookChapter/3-s2.0-C20150067764	",,,,,4,1,N,Active,
"	Endocrinology & Metabolism	","	Early Childhood Obesity Prevention Policies,	 National Academic Press, 2011","	http://web.ebscohost.com/ehost/detail?sid=c78f8f4f-680b-4906-b914-e38ea2e506c8%40sessionmgr111&vid=1&hid=124&bdata=JnNpdGU9ZWhvc3QtbGl2ZQ%3d%3d#db=nlebk&AN=414589	",,,,,4,1,N,Active,
"	Endocrinology & Metabolism	","	Endocrine Case Management,	 Endocrine Press,	2012","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10726082	",,,,,4,1,N,Active,
"	Endocrinology & Metabolism	","	Endocrine Disrupters: Hazard Testing and Assessment Methods,  Wiley	2013","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10662563	",,,,,4,1,N,Active,
"	Endocrinology & Metabolism	","	Endocrine Physiology, 5th ed., 	 McGraw-Hill, 2018", https://accessmedicine.mhmedical.com/book.aspx?bookid=2343 ,,,,,4,1,N,Active,
"	Endocrinology & Metabolism	","	Endocrine Physiology, 4th ed., 	 McGraw-Hill, 2013","	http://accessmedicine.mhmedical.com/book.aspx?bookid=507	",,,,,4,1,N,Active,
"	Endocrinology & Metabolism	","	Endocrine and Reproductive Physiology, 5th ed.,	 Elsevier,	2019", https://www.clinicalkey.com/dura/browse/bookChapter/3-s2.0-C20160015899 ,,,,,4,1,N,Active,
"	Endocrinology & Metabolism	","	Endocrine Secrets, 7th ed.,	 Elsevier,	2020 (unlimited access)", https://www.clinicalkey.com/dura/browse/bookChapter/3-s2.0-C20170006493 ,,,,,4,1,N,Active,
"	Endocrinology & Metabolism	","	Endocrine Secrets, 6th ed.,	 Elsevier Health Science, 2013 (limited access)", http://www.r2library.com/Resource/Title/1455749753 ,,,,,4,1,N,Active,
"	Endocrinology & Metabolism	","	Endocrine Secrets, 5th ed., 	 Elsevier Health Sciences, 2009 (limited access)", http://www.R2Library.com/marc_frame.aspx?ResourceID=2442 ,,,,,4,1,N,Active,
"	Endocrinology & Metabolism	","	Endocrine Surgery,	 Elsevier,	2013","	https://www.clinicalkey.com/dura/browse/bookChapter/3-s2.0-C20110057368	",,,,,4,1,N,Active,
"	Endocrinology & Metabolism	","	Endocrinology: Adult and Pediatric, 7th ed., 	 Elsevier, 2016", https://www.clinicalkey.com/dura/browse/bookChapter/3-s2.0-C20121030524 ,,,,,4,1,N,Active,
"	Endocrinology & Metabolism	","	Endocrinology: An Integrated Approach, 	 BIOS Scientific Publishing, 2001","	https://www.ncbi.nlm.nih.gov/books/bv.fcgi?call=bv.View..ShowTOC&rid=endocrin.TOC&depth=1	",,,,,4,1,N,Active,
"	Endocrinology & Metabolism	","	Endoscopic Pituitary Surgery, Thieme, 2012","		https://eneurosurgery.thieme.com/app/ebooks?q=9781604063493	 ",,,,,4,1,N,Active,
"	Endocrinology & Metabolism	","	Endosonography, 5th ed.,	 Elsevier,	2023","	https://www.clinicalkey.com/dura/browse/bookChapter/3-s2.0-C20210003588	",,,,,4,1,N,Active,
"	Endocrinology & Metabolism	","	Endovascular Surgery,	 Elsevier,	2010","	https://www.clinicalkey.com/dura/browse/bookChapter/3-s2.0-C20090488524	",,,,,4,1,N,Active,
"	Endocrinology & Metabolism	","	ERCP, 3rd ed.,	 Elsevier,	2019"," https://www.clinicalkey.com/dura/browse/bookChapter/3-s2.0-C20150022596	",,,,,4,1,N,Active,
"	Endocrinology & Metabolism	","	Fabry Disease : Perspectives from 5 Years of FOS,	 Oxford PharmaGenesis, 2006","	https://www.ncbi.nlm.nih.gov/books/NBK11586	",,,,,4,1,N,Active,
"	Endocrinology & Metabolism	","	Food Allergy,	 Novinka/Nova Science Publishers, 	2011", http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10660374 ,,,,,4,1,N,Active,
"	Endocrinology & Metabolism	","	Fluid, Electrolyte and Acid Base Physiology, 5th ed.,	 Elsevier,	2017", https://www.clinicalkey.com/dura/browse/bookChapter/3-s2.0-C20130135295 ,,,,,4,1,N,Active,
"	Endocrinology & Metabolism	","	Genetic Diagnosis of Endocrine Disorders, 2nd ed.,	 Elsevier,	2016", https://www.clinicalkey.com/dura/browse/bookChapter/3-s2.0-C20130144558 ,,,,,4,1,N,Active,
"	Endocrinology & Metabolism	","	Genetic Landscape of Diabetes, The, 	 National Library of Medicine, 2004","	https://www.ncbi.nlm.nih.gov/books/bv.fcgi?call=bv.View..ShowTOC&rid=diabetes.TOC&depth=1	",,,,,4,1,N,Active,
"	Endocrinology & Metabolism	","	Greenspan's Basic & Clinical Endocrinology, 10th ed., 	 McGraw-Hill, 2018", http://accessmedicine.mhmedical.com/book.aspx?bookID=2178 ,,,,,4,1,N,Active,
"	Endocrinology & Metabolism	","	Greenspan's Basic & Clinical Endocrinology, 9th ed., 	 McGraw-Hill, 2011","	http://accessmedicine.mhmedical.com/book.aspx?bookid=380	",,,,,4,1,N,Active,
"	Endocrinology & Metabolism	","	Handbook of Retinal Screening in Diabetes : Diagnosis and Management, 2nd ed.,	 Wiley-Blackwell,	2012","	https://site.ebrary.com/lib/univmiami/docDetail.action?docID=10542612 	",,,,,4,1,N,Active,
"	Endocrinology & Metabolism	","	Hepatobiliary and Pancreatic Surgery: A Companion to Specialist Surgical Practice, 6th ed.,	 Elsevier,	2019", https://www.clinicalkey.com/dura/browse/bookChapter/3-s2.0-C20160002632 ,,,,,4,1,N,Active,
"	Endocrinology & Metabolism	","	Molecular Diagnostics and Treatment of Pancreatic Cancer: Systems and Network Biology Approaches,	 Elsevier,	2014","	https://www.clinicalkey.com/dura/browse/bookChapter/3-s2.0-C20120067592	",,,,,4,1,N,Active,
"	Endocrinology & Metabolism	","	Netter Collection of Medical Illustrations - Endocrine System, The,	 Elsevier,	2011","	https://www.clinicalkey.com/dura/browse/bookChapter/3-s2.0-C20090358596	",,,,,4,1,N,Active,
"	Endocrinology & Metabolism	","	Obesity : A Ticking Time Bomb for Reproductive Health, 1st ed.,  Elsevier	2013","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10606281	",,,,,4,1,N,Active,
"	Endocrinology & Metabolism	","	Pituitary, The, 4th ed.,	 Elsevier,	2017"," https://www.clinicalkey.com/dura/browse/bookChapter/3-s2.0-C20150004725	",,,,,4,1,N,Active,
"	Endocrinology & Metabolism	","	 Sperling Pediatric Endocrinology, 5th ed.,	 Elsevier,	2021", https://www.clinicalkey.com/dura/browse/bookChapter/3-s2.0-C20170027726 ,,,,,4,1,N,Active,
"	Endocrinology & Metabolism	","	Surgery of the Thyroid and Parathyroid Glands, 3rd ed.,	 Elsevier,	2021","	https://www.clinicalkey.com/dura/browse/bookChapter/3-s2.0-C20150009078	",,,,,4,1,N,Active,
"	Endocrinology & Metabolism	","	Systemic Lupus Erythematosus,	 Elsevier,	2016", https://www.clinicalkey.com/dura/browse/bookChapter/3-s2.0-C20140014670 ,,,,,4,1,N,Active,
"	Endocrinology & Metabolism	","	Textbook of Nephro-Endocrinology, 2nd ed.,	 Elsevier,	2018"," https://www.clinicalkey.com/dura/browse/bookChapter/3-s2.0-C20140031875	",,,,,4,1,N,Active,
"	Endocrinology & Metabolism	","	Thyroid and its diseases : a comprehensive guide for the clinician, The,	 Springer International Publishing AG,	2019","	https://ebookcentral.proquest.com/lib/miami/detail.action?docID=5630988	",,,,,4,1,N,Active,
"	Endocrinology & Metabolism	","	Williams Textbook of Endocrinology, 14th ed.,	 Elsevier,	2020", https://www.clinicalkey.com/dura/browse/bookChapter/3-s2.0-C20160054128 ,,,,,4,1,N,Active,
"	Endocrinology & Metabolism	","	Yen & Jaffe's Reproductive Endocrinology, 8th ed.,	 Elsevier,	2019"," https://www.clinicalkey.com/dura/browse/bookChapter/3-s2.0-C20150056428	",,,,,4,1,N,Active,
"	Ethics & Law	","	After the Genome : A Language for Our Biotechnological Future,  Baylor Universilty Press	2013","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10682334	",,,,,4,1,N,Active,
"	Ethics & Law	","	Chief Concern of Medicine: The Integration of the Medical Humanities and Narrative Knowledge into Medical Practice,  Univ. of Michigan	2013","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10658493	",,,,,4,1,N,Active,
"	Ethics & Law	","	Clinical Ethics, 7th ed., 	 McGraw-Hill, 2010","	http://www.accessmedicine.com/resourceTOC.aspx?resourceID=90	",,,,,4,1,N,Active,
"	Ethics & Law	","	Clinical Ethics : A Practical Approach to Ethical Decisions in Clinical Medicine, 9th ed., 	 McGraw-Hill, 2022"," https://accessmedicine.mhmedical.com/book.aspx?bookid=3130	",,,,,4,1,N,Active,
"	Ethics & Law	","	Clinical Ethics : A Practical Approach to Ethical Decisions in Clinical Medicine, 8th ed., 	 McGraw-Hill, 2015"," http://accessmedicine.mhmedical.com/book.aspx?bookid=1521	",,,,,4,1,N,Active,
"	Ethics & Law	","	Code of Ethics for Nurses with Interpretive Statements,	 American Nurses Association,	2001","	http://ovidsp.tx.ovid.com/sp-3.10.0b/ovidweb.cgi?&S=EFONFPIPMHDDNMLKNCNKPHGCHCNHAA00&FTS+Content=S.sh.2.14.22%7c12%7c%2fbookdb%2f01437068%2f1st_Edition%2f3%2fPG%280%29&ReturnToBrowseBooks=Browse+Content%3dS.sh.2.14%7c0%7c12	",,,,,4,1,N,Active,
"	Ethics & Law	","	Code of Medical Ethics of the American Medical Association, 1st ed., 	 American Medical Association, 2017","	https://www.r2library.com/Resource/Title/1622025539	",,,,,4,1,N,Active,
"	Ethics & Law	","	Continuous Sedation at the End of Life: Ethical, Clinical and Legal Perspectives,	 Cambridge University Press 2013","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10753036	",,,,,4,1,N,Active,
"	Ethics & Law	","	A Defense of Dignity : Creating Life, Destroying Life, and Protecting the Rights of Conscience,	 Univ. of Notre Dame, 2013","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10700237	",,,,,4,1,N,Active,
"	Ethics & Law	","	Ethical Problems in Emergency Medicine: A Discussion-Based Review,	 John Wiley & Sons, 	2012", http://site.ebrary.com/lib/univmiami/detail.action?docID=10570727 ,,,,,4,1,N,Active,
"	Ethics & Law	","	Ethics of Bioethics : Mapping the Moral Landscape,  Johns Hopkins 	2007","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10256353	",,,,,4,1,N,Active,
"	Ethics & Law	","	Ethics for Graduate Researchers : A Cross-Disciplinary Approach,	 Elsevier 	2013", http://site.ebrary.com/lib/univmiami/detail.action?docID=10607279 ,,,,,4,1,N,Active,
"	Ethics & Law	","	Ethics of Protocells: Moral and Social Implications of Creating Life in the Laboratory,  MIT Press	2009","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10292365	",,,,,4,1,N,Active,
"	Ethics & Law	","	Ethos of Medicine in Postmodern America: Philosophical, Cultural, and Social Considerations, 	 Lexington Books, 2014", http://site.ebrary.com/lib/univmiami/detail.action?docID=10832811 ,,,,,4,1,N,Active,
"	Ethics & Law	","	First, Do Less Harm: Confronting the Inconvenient Problems of Patient Safety,	 ILR PResss,	2012", http://site.ebrary.com/lib/univmiami/detail.action?docID=10563879 ,,,,,4,1,N,Active,
"	Ethics & Law	","	Moral Realism,	 Bloomsbury Academic, 2013","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10656153	",,,,,4,1,N,Active,
"	Ethics & Law	","	Negotiating Bioethics : The Governance of UNESCO's Bioethics Programme	 Routledge, 2013","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10747180	",,,,,4,1,N,Active,
"	Ethics & Law	","	Resolving Ethical Dilemmas: A Guide for Clinicians, 6th ed., 	 Wolters Kluwer, 2020","	https://meded.lwwhealthlibrary.com/book.aspx?bookid=2606	",,,,,4,1,N,Active,
"	Ethics & Law	","	Resolving Ethical Dilemmas: A Guide for Clinicians, 5th ed.,	 Lippincott Williams & Wilkins,	2013","	http://www.r2library.com/Resource/Title/1451176406	",,,,,4,1,N,Active,
"	Evidence-Based Medicine	","	Cardiovascular Clinical Trials : Putting the Evidence into Practice	 Wiley-Blackwell, 2013","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10602108	",,,,,4,1,N,Active,
"	Evidence-Based Medicine	","	Clinical Trials Handbook,  	 Wiley, 2009","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10346509	",,,,,4,1,N,Active,
"	Evidence-Based Medicine	","	Developing Evidence-based Generalist Practice Skills,  Wiley	2013","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10645196	",,,,,4,1,N,Active,
"	Evidence-Based Medicine	","	Evidence-Based Cardiology, 3rd ed., 	 Lippincott Williams & Wilkins, 2011","	http://www.r2library.com/Resource/Title/0781764734	",,,,,4,1,N,Active,
"	Evidence-Based Medicine	","	Evidence-Based Practice of Anesthesiology, 4th ed.,	 Elsevier,	2023","	https://www.clinicalkey.com/dura/browse/bookChapter/3-s2.0-C20150021748	",,,,,4,1,N,Active,
"	Evidence-Based Medicine	","	Evidence-Based Practice of Anesthesiology, 3rd ed., 	 Elsevier Health Sciences, 2013 (limited access)","	http://www.r2library.com/Resource/Title/1455727687	",,,,,4,1,N,Active,
"	Evidence-Based Medicine	","	Evidence-Based Practice of Critical Care, 3rd ed.,	 Elsevier,	2020", https://www.clinicalkey.com/dura/browse/bookChapter/3-s2.0-C20170034249 ,,,,,4,1,N,Active,
"	Evidence-Based Medicine	","	Evidence-Based Practice: An Integrative Approach to Research, Administration, and Practice, 2nd ed., Jones & Bartlett Learning , 2017", https://www.r2library.com/Resource/Title/1284098753 ,,,,,4,1,N,Active,
"	Evidence-Based Medicine	","	Introduction to Evidence-based Practice in Nursing and Health Care 	 Lippincott Williams & Wilkins,	2006","	http://ovidsp.tx.ovid.com/sp-3.10.0b/ovidweb.cgi?&S=EFONFPIPMHDDNMLKNCNKPHGCHCNHAA00&FTS+Content=S.sh.2.14.22%7c38%7c%2fbookdb%2f01382287%2f1st_Edition%2f2%2fPG%280%29&ReturnToBrowseBooks=Browse+Content%3dS.sh.2.14%7c0%7c38	",,,,,4,1,N,Active,
"	Evidence-Based Medicine	","	Introduction to Nursing Research : Incorporating Evidence-based Practice,	 Jones and Bartlett Publishers,	2007","	http://ovidsp.tx.ovid.com/sp-3.10.0b/ovidweb.cgi?&S=EFONFPIPMHDDNMLKNCNKPHGCHCNHAA00&FTS+Content=S.sh.2.14.22%7c39%7c%2fbookdb%2f01382288%2f1st_Edition%2f2%2fPG%280%29&ReturnToBrowseBooks=Browse+Content%3dS.sh.2.14%7c0%7c39	",,,,,4,1,N,Active,
"	Evidence-Based Medicine	","	How to Read a Paper : the Basics of Evidence-Based Medicine, 6th ed., 	 Wiley-Blackwell , 2019","	https://www.r2library.com/Resource/Title/111948474X	",,,,,4,1,N,Active,
"	Evidence-Based Medicine	","	How to Read a Paper : the Basics of Evidence-Based Medicine, 5th ed., 	 Wiley-Blackwell , 2014","	http://www.r2library.com/Resource/Title/1118800966	",,,,,4,1,N,Active,
"	Evidence-Based Medicine	","	How to Read a Paper : the Basics of EBM, 4th ed., 	 BMJ Books, 2010","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10392948&p00=How+to+read+a+paper%3A+the+basics+of+EBM	",,,,,4,1,N,Active,
